iteration,train_logloss,val_logloss
75,0.07565936268193499,0.2845200458763348
76,0.07414238144736952,0.2817235163429578
77,0.07263389346119518,0.28093871416550287
78,0.07157817755687161,0.2800241240266288
79,0.07029204876750389,0.27766973973740305
80,0.06890180980823599,0.2796302002682192
81,0.0676419282515636,0.2792583961742324
82,0.06669716621921783,0.2778138736892351
83,0.06582011744419768,0.2771399705655342
84,0.06456949610483,0.27675685067512573
85,0.06333926679720166,0.27669559183170556
86,0.06259400948277455,0.27608567572838466
87,0.06161063076624693,0.2769875350377778
88,0.06099392179317998,0.27663373890614124
89,0.05990968093063161,0.27741024859858
90,0.0592474525329139,0.2768494140290421
91,0.05821842237964409,0.27617137478865134
92,0.05741818208747935,0.2767376084597866
93,0.05618673546801099,0.27773319089593473
94,0.05557044867536702,0.2778107808165402
95,0.05511924595451877,0.27766558426239796
96,0.05420780897618856,0.2776374967436325
97,0.05380557096238838,0.27771582798581906
98,0.0527643367899693,0.27896892306151433
99,0.0520827369398789,0.27817088409613233
100,0.05142461494476824,0.2768349128651071
101,0.049610122090831,0.27562509259672385
102,0.04922352464057605,0.2759374071208412
103,0.04870715473761451,0.276476872436806
104,0.04757909723842989,0.27563318854210206
105,0.04664336208547452,0.27439058677493205
106,0.0460723577983851,0.27392385406422526
107,0.0451086761487173,0.27466374304877245
108,0.04465555833846999,0.27498308102716595
109,0.04429515521842508,0.27401754722493377
110,0.04371850452842678,0.27404426926218994
111,0.04334358762092062,0.2739967183024675
112,0.04288370632635137,0.273743885924645
113,0.04223962132140906,0.2730101167384262
114,0.04136191385290482,0.27150282221978417
115,0.04055234445689848,0.27230040798784144
116,0.040067259411692,0.27160583665346005
117,0.0395000725028312,0.2717151320198946
118,0.0393034724834949,0.27176469490279764
119,0.03875791944129891,0.27251092588739056
120,0.03820697238986203,0.27181613954348244
121,0.03765424590036239,0.27053133290757364
122,0.03732181392785285,0.270655753414375
123,0.03686956018041924,0.27025538520653025
124,0.03647959359003039,0.26985341922872697
125,0.0358837381737787,0.2678829808997715
126,0.03570869526531727,0.2676506431927818
127,0.03547000076904216,0.26753958848537684
128,0.03496719443422917,0.2678663997060998
129,0.03442010066596362,0.267245345269435
130,0.0339619259580414,0.2677115342526638
131,0.03355255935185333,0.2675705953918939
132,0.03306197856073306,0.26802683494774454
133,0.03236889380733807,0.2703999065597992
134,0.03185992630682351,0.2691470244879138
135,0.03169027377432278,0.2692554456886465
136,0.03141038092561065,0.26881107115963415
137,0.03101461239322522,0.26867192291005587
138,0.03047312517273197,0.27138679073246286
139,0.03020066696139297,0.270747790646304
140,0.02998882764528461,0.2707348830569874
141,0.02972739378078224,0.270340725761244
142,0.02952014693614754,0.2702872011987744
143,0.0290318111673713,0.2699839934989311
144,0.02859168739681841,0.27033646580355997
145,0.02820070711687673,0.27081904104529475
146,0.02799597626339079,0.2707599542795521
147,0.02755795620788604,0.2701136843321996
148,0.02727618247194321,0.27028159067634305
149,0.02701899105704668,0.27078488992803507
