Date,GSPC,VIX,SPY Volume,GDP,Core_Inflation,Unemployment,M2,Return,Return_5d,Return_20d,Return_Smooth,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,year,quarter,GDP_YoY,month,Core_Inflation_YoY,M2_YoY,Peak,Drawdown,VIX_Change,VIX_Change_5d,Consumer_Sentiment,Consumer_Sentiment_MoM,Consumer_Sentiment_ZScore,regime,prob_bull,prob_bear
2007-05-30,1530.22998046875,12.829999923706056,129013600,16713.314,85.717,4.4,7254.6,0.0079836080614281,0.0040088610943607,0.0295565701388906,-0.0009280074382486,65.83005534913133,12.7050909311547,13.758812473631364,-1.053721542476664,2007,2,0.0193437472001811,5,0.0207564246076166,0.0647078679718802,1530.22998046875,0.0,-0.6999998092651349,-0.2300004959106427,88.3,1.2000000000000028,-0.09643346979612533,bull,0.9942180058088239,0.005781994191175915
2007-05-31,1530.6199951171875,13.050000190734863,114866700,16713.314,85.717,4.4,7254.6,0.0002548732239044,0.0054786016106147,0.0231963942941482,-0.0016660709306073,65.98114819493466,12.924127715586792,13.59187552202245,-0.6677478064356581,2007,2,0.0193437472001811,5,0.0207564246076166,0.0647078679718802,1530.6199951171875,0.0,0.2200002670288068,-0.1899995803833007,88.3,0.0,-0.10608891780915644,bull,0.9967915260016712,0.0032084739983288695
2007-06-01,1536.3399658203125,12.779999732971191,107771700,16713.314,85.859,4.6,7287.8,0.0037370286036848,0.0191242219739355,0.022597295536352,-0.0015323275494422,68.20189207404427,13.404748184373148,13.554450054492593,-0.1497018701194434,2007,2,0.0193437472001811,6,0.0224474242027292,0.0695804041856846,1536.3399658203125,0.0,-0.2700004577636719,-1.300000190734865,85.3,-3.0,-0.8311909758291961,bull,0.9975103580053427,0.0024896419946575875
2007-06-04,1539.1800537109375,13.289999961853027,78008800,16713.314,85.859,4.6,7287.8,0.0018486063981995,0.0154711416573916,0.0222898597936977,-0.0013491935257473,69.27440320611073,13.855101737410903,13.614580391076254,0.2405213463346509,2007,2,0.0193437472001811,6,0.0198726629130732,0.0636329139788085,1539.1800537109375,0.0,0.5100002288818359,-0.0500001907348632,85.3,-3.0,-0.8318500962218411,bull,0.9981253185735033,0.0018746814264966444
2007-06-05,1530.949951171875,13.630000114440918,126917900,16713.314,85.859,4.6,7287.8,-0.0053470693823116,0.0084578627004676,0.0142234219604937,-0.0007658304574748,62.67708448889359,13.393517546647216,13.570367822190448,-0.1768502755432308,2007,2,0.0193437472001811,6,0.0198726629130732,0.0636329139788085,1539.1800537109375,-0.0053470693823116,0.3400001525878906,0.1000003814697265,85.3,-3.0,-0.8325098739218444,bull,0.9926987744040348,0.00730122559596513
2007-06-06,1517.3800048828125,14.869999885559082,164096800,16713.314,85.859,4.6,7287.8,-0.008863742592418,-0.0083974146043075,0.00640704797137,0.0004783693479753,53.611243115520665,11.796741994680588,13.215642656688477,-1.4189006620078892,2007,2,0.0193437472001811,6,0.0198726629130732,0.0636329139788085,1539.1800537109375,-0.014163416928101,1.239999771118164,2.0399999618530256,85.3,-3.0,-0.833170310319421,bull,0.9708521761972401,0.029147823802760302
2007-06-07,1490.719970703125,17.059999465942383,232414600,16713.314,85.859,4.6,7287.8,-0.0175697808682713,-0.0260678839564013,-0.0144521188873748,2.9834785295994423e-05,41.04895628834911,8.284544838552847,12.229423093061351,-3.944878254508504,2007,2,0.0193437472001811,6,0.0198726629130732,0.0636329139788085,1539.1800537109375,-0.0314843496645996,2.189999580383301,4.00999927520752,85.3,-3.0,-0.8338314068088104,bull,0.7164987370453205,0.2835012629546791
2007-06-08,1507.6700439453125,14.84000015258789,175886000,16713.314,85.859,4.6,7287.8,0.0113703938870508,-0.0186611834052575,0.0108618165705007,0.0007886724388865,49.199334946765774,6.790555247361681,11.141649523921416,-4.351094276559737,2007,2,0.0193437472001811,6,0.0198726629130732,0.0636329139788085,1539.1800537109375,-0.0204719452345129,-2.219999313354492,2.060000419616699,85.3,-3.0,-0.8344931647883187,bull,0.848298616253997,0.15170138374600273
2007-06-11,1509.1199951171875,14.710000038146973,102015600,16713.314,85.859,4.6,7287.8,0.0009617165093236,-0.0195299169328992,0.0021715440344431,-0.0002045622739799,49.838224329127634,5.658330957462795,10.044985810629694,-4.386654853166899,2007,2,0.0193437472001811,6,0.0198726629130732,0.0636329139788085,1539.1800537109375,-0.0195299169328992,-0.1300001144409179,1.420000076293945,85.3,-3.0,-0.8351555856603124,bull,0.9631177455049831,0.03688225449501724
2007-06-12,1493.0,16.670000076293945,233898000,16713.314,85.859,4.6,7287.8,-0.0106817185971588,-0.0247884988943145,-0.0067525025773917,-0.0002530250519639,43.31593346062689,3.420852704376557,8.720159189379066,-5.299306485002509,2007,2,0.0193437472001811,6,0.0198726629130732,0.0636329139788085,1539.1800537109375,-0.0300030224531549,1.9600000381469729,3.039999961853028,85.3,-3.0,-0.8358186708312324,bull,0.8876225099405689,0.11237749005943076
