Date,GSPC,VIX,SPY Volume,GDP,Core_Inflation,Unemployment,M2,Sentiment,Return,Return_5d,Return_20d,Return_Smooth,RSI_14,MACD_Line,MACD_Signal,MACD_Hist,GDP_YoY,Core_Inflation_YoY,M2_YoY,Peak,Drawdown,VIX_Change,VIX_Change_5d,Regime
1994-01-27,477.0499877929688,10.300000190734863,344500.0,10939.116,66.902,6.6,3474.9,94.3,0.008136042871133897,0.004358029303890509,0.017945486688413226,0.000989391520784863,63.627968995650676,1.9361715138488762,1.9971855782101366,-0.061014064361260445,0.03430706936043171,0.02246607164690051,0.016320084232692933,477.0499877929688,0.0,-0.8699998855590803,-0.8599996566772461,
1994-01-28,478.7000122070313,9.9399995803833,356500.0,10939.116,66.902,6.6,3474.9,94.3,0.0034588082093791606,0.00838391257181903,0.026262192473826884,6.394834454852432e-05,66.26398268823155,2.2189770413928613,2.0415438708466818,0.17743317054617957,0.03430706936043171,0.020516497094131836,0.017689266364035783,478.7000122070313,0.0,-0.3600006103515625,-1.1500005722045898,
1994-01-31,481.6099853515625,10.630000114440918,313800.0,10939.116,66.902,6.6,3474.9,94.3,0.0060789076046079416,0.020424993338403974,0.03474128314141156,5.385650390916744e-05,70.34576738721739,2.647395445825623,2.16271418584247,0.4846812599831529,0.03430706936043171,0.020516497094131836,0.017689266364035783,481.6099853515625,0.0,0.6900005340576172,-0.9700002670288104,
1994-02-01,479.6199951171875,10.649999618530272,303600.0,10939.116,67.047,6.6,3475.7,93.2,-0.004131953852498205,0.018474436085499146,0.02726548024021347,-0.0007824869002216803,64.59042612990599,2.7941354825013605,2.2889984451742484,0.505137037327112,0.03430706936043171,0.022728312765989855,0.017923561282764622,481.6099853515625,-0.00413195385249822,0.019999504089353692,-0.7300004959106463,
1994-02-02,482.0,10.609999656677246,307600.0,10939.116,67.047,6.6,3475.7,93.2,0.004962272021688641,0.018596761551051166,0.030905812392897802,-0.0008368235838846188,67.96605800590007,3.067118687272284,2.4446224935938554,0.6224961936784288,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,0.0,-0.03999996185302557,-0.5600004196166974,
1994-02-03,480.7099914550781,10.75,466100.0,10939.116,67.047,6.6,3475.7,93.2,-0.0026763662757715023,0.007672159638955289,0.029093159102472788,-0.000643975676002882,64.38338159241633,3.1431348334406266,2.5843249615632096,0.558809871877417,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.002676366275771525,0.1400003433227539,0.4499998092651367,
1994-02-04,469.80999755859375,15.25,1403200.0,10939.116,67.047,6.6,3475.7,93.2,-0.02267478124074518,-0.018571160271023235,-0.00019152232189734164,-0.0004543298415283498,43.51226953348453,2.297357260110118,2.5269314212725913,-0.2295741611624731,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.025290461496693464,4.5,5.310000419616699,
1994-02-07,471.760009765625,13.960000038146973,516400.0,10939.116,67.047,6.6,3475.7,93.2,0.004150640082511314,-0.020452183064159857,-0.007385232245215256,-0.001304147718648403,46.83282795870206,1.7640868330175863,2.3743625036215903,-0.610275670604004,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.02124479301737552,-1.2899999618530273,3.3299999237060547,
1994-02-08,471.0499877929688,13.65999984741211,188200.0,10939.116,67.047,6.6,3475.7,93.2,-0.0015050490884315204,-0.01786832786678283,-0.006496144639917767,-0.001806547492869801,45.7776406772688,1.269538884251574,2.153397779747587,-0.8838588954960129,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.022717867649442308,-0.3000001907348633,3.0100002288818377,
1994-02-09,472.7699890136719,13.300000190734863,144600.0,10939.116,67.047,6.6,3475.7,93.2,0.003651419733098571,-0.019149400386572868,-0.0029525789788811263,-0.00156226345099174,48.78783119157625,1.0048129376191355,1.9236808113218968,-0.9188678737027614,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.019149400386572875,-0.3599996566772461,2.690000534057617,
1994-02-10,468.9299926757813,14.239999771118164,883900.0,10939.116,67.047,6.6,3475.7,93.2,-0.008122335230926647,-0.024505416963852777,-0.007492557275119327,-0.0021625956247132883,43.04267821772148,0.47963121529630826,1.6348708921167792,-1.155239676820471,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.027116197768088574,0.9399995803833008,3.489999771118164,
1994-02-11,470.1799926757813,14.460000038146973,519400.0,10939.116,67.047,6.6,3475.7,93.2,0.0026656431013665216,0.000787542025734389,-0.00995980491009707,-0.0020283138040771143,45.300738009277175,0.16241327085191415,1.3403793678638063,-1.1779660970118921,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.024522836772237953,0.2200002670288086,-0.7899999618530273,
1994-02-14,470.2300109863281,14.279999732971191,2742100.0,10939.116,67.047,6.6,3475.7,93.2,0.00010638119725636663,-0.003243171840820014,-0.006486323443522957,-0.0014396778939517333,45.39402685461079,-0.08398010553071344,1.0555074731849023,-1.1394875787156158,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.024419064343717583,-0.18000030517578125,0.31999969482421875,
1994-02-15,472.5199890136719,13.399999618530272,374700.0,10939.116,67.047,6.6,3475.7,93.2,0.004869910413715317,0.003120690497393941,-0.0036478882157683357,-0.0009648911606605604,49.62958600600545,-0.09339000102210093,0.8257279783435016,-0.9191179793656026,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.019668072585742997,-0.8800001144409197,-0.2600002288818377,
1994-02-16,472.7900085449219,13.130000114440918,287600.0,10939.116,67.047,6.6,3475.7,93.2,0.0005714457325152189,4.2345182044600804e-05,-0.003183595376152648,-0.000800051260817017,50.120876051244025,-0.0781581331618213,0.6449507560424371,-0.7231088892042584,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.019107866089373704,-0.2699995040893537,-0.1700000762939453,
1994-02-17,470.3399963378906,13.789999961853027,342400.0,10939.116,67.047,6.6,3475.7,93.2,-0.00518203042101395,0.003006853227842443,-0.009768862986049065,-0.0004013021173369728,45.7597023232724,-0.26077621180183996,0.4638053624735817,-0.7245815742754216,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.024190878967031898,0.6599998474121094,-0.4499998092651367,
1994-02-18,467.6900024414063,14.699999809265137,313300.0,10939.116,67.047,6.6,3475.7,93.2,-0.005634209119184885,-0.005295823457320159,-0.014808726746755485,-0.00032784335752562025,41.54854151341066,-0.6122767698655025,0.24858893600576484,-0.8608657058712673,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.02968879161533961,0.9099998474121094,0.23999977111816406,
1994-02-22,471.4599914550781,13.520000457763672,154500.0,10939.116,67.047,6.6,3475.7,93.2,0.008060871504611988,0.002615699636375979,-0.001080597843731379,-0.001512544614964897,48.77142785551299,-0.5799515676011993,0.08288083528437201,-0.6628324028855712,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.02186723764506613,-1.1799993515014648,-0.7599992752075195,
1994-02-23,470.6900024414063,13.90999984741211,391700.0,10939.116,67.047,6.6,3475.7,93.2,-0.0016332011785249456,-0.003872823615537313,-0.0004884289895726868,-0.001369286859643157,47.48091123748166,-0.6094400447798876,-0.055583340728479896,-0.5538567040514076,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.02346472522529812,0.3899993896484375,0.5100002288818377,
1994-02-24,464.260009765625,15.960000038146973,770800.0,10939.116,67.047,6.6,3475.7,93.2,-0.01366078022144046,-0.018041833848285282,-0.018892650487707385,-0.0009552693273220627,38.35407467718336,-1.1385322555118478,-0.27217312368515345,-0.8663591318266943,0.03430706936043171,0.022728312765989855,0.017923561282764622,482.0,-0.03680495899247925,2.0500001907348633,2.8299999237060547,
1994-02-25,466.0700073242188,14.800000190734863,531300.0,10939.116,67.047,6.6,3475.7,93.2,0.0038986721245009015,-0.009078515641702478,-0.02301641494541895,-0.0009951439592359658,41.748457731767786,-1.3957011936560093,-0.49687873767932467,-0.8988224559766846,0.03430706936043171,0.02050228310502278,0.018758976463346677,482.0,-0.03304977733564563,-1.1599998474121094,1.010000228881836,
1994-02-28,467.1400146484375,14.869999885559082,333000.0,10939.116,67.047,6.6,3475.7,93.2,0.0022958081562933774,-0.0011759665378728856,-0.02414873044455712,-0.001548738978327884,43.72130707657429,-1.4959246926215428,-0.6966879286677683,-0.7992367639537745,0.03430706936043171,0.02050228310502278,0.018758976463346677,482.0,-0.030829845127723028,0.06999969482421875,0.1700000762939453,
1994-03-01,464.4400024414063,15.829999923706056,423600.0,10939.116,67.275,6.5,3480.1,91.5,-0.005779877814713008,-0.01488989339690494,-0.03565121868813115,-0.00116869971543123,40.03656600955681,-1.7727853913165177,-0.9119074211975182,-0.8608779701189995,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.036431530204551234,0.9600000381469744,2.3099994659423846,
1994-03-02,464.80999755859375,16.079999923706055,581500.0,10939.116,67.275,6.5,3480.1,91.5,0.0007966478237071417,-0.01249230884937802,-0.03087860745875526,-0.0012686656634284946,40.77319212610008,-1.9399810816144054,-1.1175221532808957,-0.8224589283335098,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.03566390548009595,0.24999999999999822,2.1700000762939453,
1994-03-03,463.010009765625,16.360000610351562,223200.0,10939.116,67.275,6.5,3480.1,91.5,-0.0038725238321533073,-0.002692456756357431,-0.03939831998832988,-0.0006411048129256068,38.30769293524236,-2.1924555793597165,-1.33250883849666,-0.8599467408630566,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.03939831998832988,0.2800006866455078,0.40000057220458984,
1994-03-04,464.739990234375,16.0,595800.0,10939.116,67.275,6.5,3480.1,91.5,0.003736378117668915,-0.0028536852166901605,-0.03322169604247871,4.158222498656052e-05,41.94142456918383,-2.227273845563502,-1.5114618399100284,-0.7158120056534738,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.035809148891338176,-0.3600006103515625,1.1999998092651367,
1994-03-07,466.9100036621094,14.260000228881836,539800.0,10939.116,67.275,6.5,3480.1,91.5,0.004669306436573262,-0.0004923812542610984,-0.006172695156668517,0.0005655650346551025,46.2204503568131,-2.056064591566951,-1.6203823902414132,-0.4356822013255379,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.03130704634417142,-1.739999771118164,-0.6099996566772461,
1994-03-08,465.8800048828125,16.229999542236328,880300.0,10939.116,67.275,6.5,3480.1,91.5,-0.002205989957846932,0.003100513379201919,-0.012463974820022927,0.0003688229092290116,44.542377194203844,-1.9806604964244912,-1.6924380114780289,-0.2882224849464623,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.03344397327217324,1.9699993133544922,0.39999961853027166,
1994-03-09,467.05999755859375,14.40999984741211,2500100.0,10939.116,67.275,6.5,3480.1,91.5,0.002532825327152821,0.0048406876182054415,-0.008470417870233948,0.0012868004475411502,46.91995787326832,-1.8048811144536785,-1.7149266320731589,-0.08995448238051962,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.030995855687564834,-1.8199996948242188,-1.6700000762939453,
1994-03-10,463.8999938964844,16.549999237060547,207400.0,10939.116,67.275,6.5,3480.1,91.5,-0.006765733907051041,0.001922170389598854,-0.01876175587137574,0.0020762466789692674,41.75702455577855,-1.8986738439103874,-1.7516760744406048,-0.1469977694697826,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.0375518798828125,2.1399993896484375,0.18999862670898438,
1994-03-11,466.4400024414063,14.869999885559082,576600.0,10939.116,67.275,6.5,3480.1,91.5,0.0054753364482447164,0.003657985632297356,-0.005309940232585131,0.0014148950799683505,46.822275084983524,-1.7478991030759516,-1.7509206801676742,0.0030215770917225715,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.03228215261119023,-1.6799993515014648,-1.130000114440918,
1994-03-14,467.3900146484375,16.610000610351562,345900.0,10939.116,67.275,6.5,3480.1,91.5,0.002036729701695217,0.0010280589033502263,-0.005933851016216352,0.0012321543864238257,48.62202856274153,-1.5340672172108611,-1.7075499875763118,0.17348277036545068,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.030311172928552906,1.7400007247924805,2.3500003814697266,
1994-03-15,467.010009765625,14.779999732971191,748600.0,10939.116,67.275,6.5,3480.1,91.5,-0.0008130359462179548,0.002425527756008128,-0.006847715257367382,0.0018810589212308335,47.92335365665358,-1.379366645236587,-1.641913319108367,0.2625466738717801,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.031099564801607884,-1.830000877380371,-1.4499998092651367,
1994-03-16,469.4200134277344,14.510000228881836,455500.0,10939.116,67.275,6.5,3480.1,91.5,0.0051604968024536735,0.0050529180008496155,-0.006560517349558759,0.0013644520804207713,52.577496976465284,-1.0501922110116766,-1.523569097489029,0.47337688647735243,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.026099557203870593,-0.26999950408935547,0.10000038146972656,
1994-03-17,470.8999938964844,12.760000228881836,133000.0,10939.116,67.275,6.5,3480.1,91.5,0.0031527851953798702,0.015089459133646788,-0.003997577390127738,-3.231611079002576e-05,55.22395747231204,-0.6622628908381785,-1.3513078561588592,0.6890449653206807,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.023029058306049014,-1.75,-3.789999008178711,
1994-03-18,471.05999755859375,13.31999969482422,365500.0,10939.116,67.275,6.5,3480.1,91.5,0.0003397826803637205,0.009904800388057966,0.001530810108238967,-0.0007841466789196657,55.513007232933624,-0.33801868243324407,-1.1486500214137363,0.8106313389804922,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.02269710050084284,0.5599994659423846,-1.5500001907348615,
1994-03-21,468.5400085449219,14.34000015258789,324800.0,10939.116,67.275,6.5,3480.1,91.5,-0.005349613694078159,0.0024604588468783994,0.001817456219030511,-0.0033893113608443647,50.03464052321182,-0.2811538970820493,-0.9751507965473989,0.6939968994653496,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.02792529347526582,1.02000045776367,-2.270000457763672,
1994-03-22,468.7999877929688,13.390000343322754,435700.0,10939.116,67.275,6.5,3480.1,91.5,0.0005548709679121799,0.003832847240773596,-0.005642055975735527,-0.0037106809832260093,50.57653441956781,-0.21265859649736285,-0.8226523565373917,0.6099937600400288,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.02738591744197343,-0.9499998092651367,-1.3899993896484375,
1994-03-23,468.5400085449219,12.3100004196167,698500.0,10939.116,67.275,6.5,3480.1,91.5,-0.0005545632568610959,-0.001874664176302665,-0.0045677492305609135,-0.004761163918319284,49.99263777627593,-0.177309812732517,-0.6935838477764167,0.5162740350438997,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.02792529347526582,-1.0799999237060547,-2.1999998092651367,
1994-03-24,464.3500061035156,13.43000030517578,1200500.0,10939.116,67.275,6.5,3480.1,91.5,-0.008942678031740647,-0.013909509190625724,0.00019384899840080294,-0.004316791159434088,41.64745817367373,-0.4818394810319546,-0.6512349744275243,0.1693954933955697,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.0366182445985153,1.1199998855590803,0.6700000762939435,
1994-03-25,460.5799865722656,13.670000076293944,100900.0,10939.116,67.275,6.5,3480.1,91.5,-0.008118917802726555,-0.02224772012194598,-0.011779390790392696,-0.005587032207271649,35.84890621948989,-1.01568235206679,-0.7241244499553775,-0.2915579021114124,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.04443986188326634,0.23999977111816406,0.350000381469723,
1994-03-28,460.0,14.899999618530272,1117200.0,10939.116,67.275,6.5,3480.1,91.5,-0.0012592526578977248,-0.018226850192459287,-0.015284528031303313,-0.00504247587761122,35.04062603687892,-1.468627321154429,-0.8730250241951878,-0.5956022969592412,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.04564315352697095,1.2299995422363281,0.559999465942381,
1994-03-29,452.4800109863281,16.489999771118164,338400.0,10939.116,67.275,6.5,3480.1,91.5,-0.01634780220363452,-0.034812238122002515,-0.025751424063837125,-0.004785495082441155,26.650399373961292,-2.4066474054772016,-1.1797495004515905,-1.226897905025611,0.03430706936043171,0.023972602739726012,0.02004865609520179,482.0,-0.06124479048479642,1.5900001525878924,3.09999942779541,
1994-03-30,445.5499877929688,18.59000015258789,1123900.0,10939.116,67.275,6.5,3480.1,91.5,-0.015315644945846474,-0.04906735888649061,-0.04143630702176759,-0.004846210714469994,21.533388136198724,-3.6669596077019833,-1.677191521901669,-1.9897680858003142,0.028320486278849533,0.02100438603147614,0.02016826429806806,482.0,-0.07562243196479501,2.1000003814697266,6.279999732971191,
1994-03-31,445.7699890136719,20.450000762939453,788800.0,10939.116,67.275,6.5,3480.1,91.5,0.0004937744960848978,-0.04001295756568113,-0.03723466099724282,-0.0042014687272159245,22.045106634565244,-4.595045029358232,-2.260762223392982,-2.33428280596525,0.028320486278849533,0.02100438603147614,0.02016826429806806,482.0,-0.07516599789694632,1.8600006103515625,7.020000457763674,
1994-04-04,438.9200134277344,23.8700008392334,2627300.0,11087.361,67.376,6.4,3481.3,92.6,-0.015366614520403332,-0.04702760383865001,-0.05555789763996688,-0.002971673653848482,18.08943797371687,-5.81624909558127,-2.97185959783064,-2.84438949775063,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.08937756550262578,3.4200000762939453,10.200000762939455,
1994-04-05,448.2900085449219,18.1299991607666,1179000.0,11087.361,67.376,6.4,3481.3,92.6,0.021347842045325693,-0.02545650316321335,-0.039879195072167084,-0.002448836395433192,35.21413787267345,-5.9592868692215575,-3.5693450521088232,-2.3899418171127342,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.0699377416080459,-5.740001678466797,3.22999954223633,
1994-04-06,448.0499877929688,17.3799991607666,516500.0,11087.361,67.376,6.4,3481.3,92.6,-0.0005354140118628559,-0.009790538997960674,-0.038271694219477514,-0.002136574366828435,35.01220980162854,-6.022588354489017,-4.059993712584862,-1.962594641904155,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.07043570997309376,-0.75,0.8899993896484375,
1994-04-07,450.8800048828125,16.979999542236328,666100.0,11087.361,67.376,6.4,3481.3,92.6,0.00631629766085684,0.011962781362077735,-0.03464221461987105,-0.0022614481019093196,39.422961627697944,-5.7777937006855495,-4.403553710204999,-1.3742399904805502,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.0645643052223807,-0.39999961853027344,-1.6100006103515625,
1994-04-08,447.1000061035156,16.920000076293945,242400.0,11087.361,67.376,6.4,3481.3,92.6,-0.008383602595726791,0.002983639820138162,-0.0362146756068239,-0.0008082089837271951,35.91655107951071,-5.82169757880979,-4.687182483925957,-1.1345150948838327,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.07240662634125389,-0.05999946594238281,-3.530000686645508,
1994-04-11,449.8699951171875,16.610000610351562,203300.0,11087.361,67.376,6.4,3481.3,92.6,0.006195457338084909,0.0249475561707464,-0.03552441308097354,-0.0008401569932971368,40.11964372396453,-5.568783287602173,-4.8635026446612,-0.7052806429409726,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.06665976116766079,-0.3099994659423828,-7.260000228881836,
1994-04-12,447.5700073242188,16.420000076293945,1409200.0,11087.361,67.376,6.4,3481.3,92.6,-0.0051125610019169265,-0.0016061058845368015,-0.0424057140782671,0.00010283109774939875,37.89704722219403,-5.490643957034138,-4.988930907135789,-0.5017130498983491,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.07143152007423484,-0.1900005340576172,-1.7099990844726562,
1994-04-13,446.260009765625,17.020000457763672,364100.0,11087.361,67.376,6.4,3481.3,92.6,-0.002926910957294915,-0.0039950409019337,-0.04443159582470979,0.00162075107144886,36.65159776106946,-5.471353472436647,-5.085415420195961,-0.3859380522406859,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.07414935733272822,0.6000003814697266,-0.3599987030029297,
1994-04-14,446.3800048828125,16.270000457763672,419900.0,11087.361,67.376,6.4,3481.3,92.6,0.00026889058970458457,-0.009980482503697652,-0.049081862481069494,0.001031048580804932,36.85630279128747,-5.384315978318909,-5.145195531820551,-0.23912044649835806,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.07390040480744295,-0.75,-0.7099990844726562,
1994-04-15,446.1799926757813,15.979999542236328,387300.0,11087.361,67.376,6.4,3481.3,92.6,-0.0004480760895275715,-0.0020577352162265417,-0.052495225188168404,8.412901501794937e-05,36.64374826806856,-5.2707198729092966,-5.1703004000383,-0.10041947287099617,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.0743153678925699,-0.29000091552734375,-0.9400005340576172,
1994-04-18,442.4599914550781,17.219999313354492,369100.0,11087.361,67.376,6.4,3481.3,92.6,-0.008337445160626733,-0.016471433397506563,-0.06071414735223435,0.00040225602493141775,32.84924258075772,-5.418407125617023,-5.2199217451540445,-0.19848538046297826,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.08203321274880057,1.239999771118164,0.6099987030029297,
1994-04-19,442.5400085449219,16.93000030517578,472200.0,11087.361,67.376,6.4,3481.3,92.6,0.0001808459327150569,-0.01123846258011929,-0.05549152585868711,-0.0005851253167795139,33.00993303646311,-5.465985152615701,-5.269134426646376,-0.19685072596932507,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.08186720218895877,-0.28999900817871094,0.5100002288818359,
1994-04-20,441.9599914550781,17.010000228881836,508000.0,11087.361,67.376,6.4,3481.3,92.6,-0.0013106545818328819,-0.009635679237324557,-0.0572525534060887,0.000897929418720692,32.404607968533384,-5.487240125065284,-5.312755566330159,-0.17448455873512536,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.08307055714714082,0.07999992370605469,-0.010000228881835938,
1994-04-21,448.7300109863281,14.93000030517578,200300.0,11087.361,67.376,6.4,3481.3,92.6,0.015318172825917742,0.005264586401294125,-0.04228026891473968,0.0014886759237868015,45.06689084434143,-4.901301692154675,-5.230464791495063,0.3291630993403878,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.06902487347234829,-2.0799999237060565,-1.3400001525878924,
1994-04-22,447.6300048828125,14.9399995803833,301800.0,11087.361,67.376,6.4,3481.3,92.6,-0.0024513762765672187,0.00324983690625702,-0.03600732421865371,0.0026546142492109934,43.63656389235803,-4.4741276040618345,-5.079197354008418,0.6050697499465834,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.07130704381159232,0.009999275207521308,-1.0399999618530273,
1994-04-25,452.7099914550781,14.260000228881836,394600.0,11087.361,67.376,6.4,3481.3,92.6,0.011348628369082459,0.023165936351198013,-0.017087140880257645,0.0011977968490458147,51.32038144599511,-3.6832187474657303,-4.80000163269988,1.1167828852341497,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.06076765258282547,-0.6799993515014648,-2.9599990844726562,
1994-04-26,451.8699951171875,13.800000190734863,399000.0,11087.361,67.376,6.4,3481.3,92.6,-0.001855484424345799,0.021082809219764798,-0.017673923658288015,0.002094365012499479,50.10405002174814,-3.0885950634404935,-4.457720318848002,1.3691252554075088,0.04225610689832271,0.022537220561229976,0.020520036349778614,482.0,-0.06251038357429979,-0.46000003814697266,-3.130000114440918,
